idx,formula,a_site,regime,er_measured,pred_original,perm_mean,perm_std,perm_delta
1186,Sr0.35Ba0.65Y0.5Nb0.5O3,Ba,III,33.8,33.1829,32.557105178833005,0.5712579461371222,-0.625794296264651
1187,Ba0.99La0.0067Co0.2333Zn0.1Nb0.6667O3,Ba,Ib,34.0,33.972878,33.6551781463623,0.8925942379681964,-0.31769935607910327
1188,Ba4LiNb2TaO12,Ba,Ib,34.0,40.46939,31.85860927581787,6.707759202016666,-8.610781593322756
1189,Ba10Ta7.52Ti0.48O30,Ba,Ib,34.0,32.43023,32.225035705566405,0.2455541485984073,-0.20519348144531335
1190,Ca5Ta2Ti0.6Hf0.4O12,Ca,III,34.0,37.65497,37.25788703918457,2.3924289922316677,-0.3970812225341831
1191,Ca0.5Sm0.5Mg0.25Ti0.75O3,Ca,III,34.0,35.834488,36.16198654174805,0.8045081147945078,0.3274986267089872
1192,SrGd0.5Nb0.5O3,Sr,III,34.0,32.191643,32.142034912109374,0.4971035656404983,-0.04960784912109517
1193,Ba3Sr2Ta4O15,Ba,Ib,33.2,33.0644,32.8261799621582,0.4370911583461088,-0.23821975708008125
1194,Sr0.5La0.5Ti0.5Al0.5O3,Sr,Ib,33.0,34.06382,34.9205290222168,0.3586035506871574,0.8567091369628912
1195,Li0.774Zr0.057NbO3,Other,III,33.0,31.603662,31.515488967895507,0.050604006854807496,-0.08817352294921932
1196,BaYb0.5Ta0.5O3,Ba,Ib,32.0,33.653835,32.131822967529295,0.765290625623891,-1.522012329101564
1197,CaEr0.5Nb0.5O3,Ca,III,32.0,25.78591,25.63521713256836,0.1837883662055185,-0.15069252014160028
1198,SrNd0.5Ta0.5O3,Sr,III,32.0,28.519848,27.74681701660156,0.4833377731566048,-0.7730308532714858
1199,SrHo0.5Nb0.5O3,Sr,III,32.0,30.67218,31.090225677490235,0.4720573051791221,0.4180455017089848
1200,SrY0.5Nb0.5O3,Sr,III,32.0,31.42068,31.61035701751709,0.41130300611436155,0.18967792510986214
1201,BaCo0.33Nb0.665Y0.005O3,Ba,Ib,34.0,33.136345,32.322311630249025,1.1067265264867499,-0.8140332794189433
1202,SrEr0.5Nb0.5O3,Sr,III,32.0,30.284489,30.880462684631347,0.398729203867413,0.5959740066528312
1203,BaSn0.226Zn0.258Nb0.516O3,Ba,Ib,32.0,33.09305,32.13404029846191,0.9189062736808898,-0.9590077972412132
1204,Ba5Nb3TaO15,Ba,Ib,32.2,31.93284,31.40229663848877,0.730959297091801,-0.5305437088012681
1205,Ba6Nb4ZrO18,Ba,Ib,32.4,31.48938,31.427525291442873,0.9034088477522284,-0.06185459136962734
1206,Sr0.05Ba0.95Y0.5Ta0.5O3,Ba,II,32.5,32.408634,31.68369029998779,0.8584655275648231,-0.7249438858032242
1207,BaTi0.1Zn0.45W0.45O3,Ba,Ib,33.0,29.835928,28.704155654907225,1.0627903820824973,-1.1317723083496105
1208,Ba0.95Sr0.05Y0.5Ta0.5O3,Ba,II,33.0,32.408634,31.542712364196777,0.8200157592744821,-0.8659218215942381
1209,Ca5Nb2Ti0.4Hf0.6O12,Ca,III,32.0,36.887127,36.387949829101565,2.6103322015844945,-0.4991770935058568
