idx,formula,a_site,regime,er_measured,pred_original,perm_mean,perm_std,perm_delta
37,BaGd0.5Nb0.5O3,Ba,II,40.0,38.158325,38.08849075317383,0.7958887474786018,-0.06983444213867074
38,BaTb0.5Nb0.5O3,Ba,II,39.0,37.385796,38.05912109375,1.1261263831315833,0.6733255004882821
39,Ca5Nb2TiO12,Ca,III,48.0,37.467678,37.46767807006836,0.0,0.0
40,BaDy0.5Nb0.5O3,Ba,II,38.9,36.74372,37.25366241455078,1.1263273919220098,0.5099414062500003
41,BaY0.5Nb0.5O3,Ba,II,37.0,36.02114,36.84473495483398,0.5400047518981494,0.8235939025878878
42,BaYb0.5Nb0.5O3,Ba,Ib,36.0,35.020798,34.6486882019043,0.4898255472089586,-0.37210952758788807
43,Ba8Ta4Ti3O23.5,Ba,Ib,40.0,40.510113,37.773498916625975,1.6481866050458513,-2.7366138458251967
44,Ba8Ta4.32Ti2.6O23.54,Ba,Ib,36.0,39.223656,37.5270191192627,1.6712513657933334,-1.696636581420897
45,Ba8Ta4.64Ti2.2O23.58,Ba,Ib,44.0,37.987045,35.97509872436523,1.136564341927939,-2.0119465637207057
46,Ba10Ta7.04Ti.2O29.88,Ba,Ib,35.0,34.958748,33.33103897094727,1.0146477910328193,-1.6277088928222625
47,Ba10Ta7.28Ti0.9O29.91,Ba,Ib,35.0,35.202633,33.6685612487793,0.830574260223853,-1.5340716552734364
48,Ba10Ta7.52Ti0.6O29.94,Ba,Ib,34.0,34.456932,33.19702072143555,0.6789677722049264,-1.259911346435544
49,Ba5Ta4O15,Ba,Ib,28.0,29.43873,31.037534561157226,1.0707038562884275,1.5988043212890624
50,Ba5Sr2Ta4ZrO21,Ba,Ib,27.0,27.49909,27.49909019470215,0.0,0.0
51,Sr3LaNb3O12,Sr,III,36.0,36.338505,36.338504791259766,0.0,0.0
52,BaHo0.5Nb0.5O3,Ba,II,38.0,36.6307,37.065605087280275,1.0055592994541755,0.4349059295654314
53,Ca5Ta2TiO12,Ca,III,38.0,37.296345,37.29634475708008,0.0,0.0
54,CaTi0.70Al0.15Ta0.15O3,Ca,II,65.4,64.32998,61.1384065246582,11.120300310201346,-3.1915724182128926
55,CaTi0.60Al0.20Ta0.20O3,Ca,II,52.2,50.84762,49.187573471069335,8.1863844699904,-1.6600446319580087
56,CaTi0.60Al0.20Ta0.20O3,Ca,II,52.3,50.808613,48.73010307312012,8.625119800090776,-2.0785097503662087
57,CaTi0.60Al0.20Ta0.20O3,Ca,II,52.4,50.731434,51.27253028869629,8.004982960179321,0.5410964202880848
58,CaTi0.60Al0.20Ta0.20O3,Ca,II,52.0,50.682304,50.29467933654785,8.249455454778008,-0.38762504577636747
59,CaTi0.54Al0.23Ta0.23O3,Ca,II,46.6,45.076775,47.64772247314453,5.00516988279168,2.5709478759765645
60,CaTi0.54Al0.23Ta0.23O3,Ca,II,46.7,44.953197,45.661649017333986,7.020669567212475,0.7084515380859386
61,CaTi0.54Al0.23Ta0.23O3,Ca,II,46.8,44.66717,45.21263069152832,7.227724426216897,0.5454592132568337
62,CaTi0.54Al0.23Ta0.23O3,Ca,II,46.5,44.41604,45.41239334106445,6.712438940452423,0.9963548278808574
63,CaTi0.50Al0.25Ta0.25O3,Ca,II,41.4,41.861633,43.5885391998291,5.887809199218296,1.7269058990478499
64,CaTi0.70Al0.15Ta0.15O3,Ca,II,65.7,63.99767,61.389195098876954,10.146059481765262,-2.6084741210937494
65,CaTi0.50Al0.25Ta0.25O3,Ca,II,41.5,41.318798,43.27343940734863,5.998904812997661,1.954641342163086
66,Ca0.70Nd0.30Ti0.70Al0.30O3,Ca,II,43.5,39.98851,39.7732559967041,3.6116467689562857,-0.21525413513183622
67,Ca0.70La0.15Nd0.15Ti0.70Al0.30O3,Ca,II,41.5,40.131096,40.16901901245117,4.530036422852024,0.03792312622070426
68,Ca0.70La0.30Ti0.70Ga0.30O3,Ca,II,49.4,47.335857,45.46319190979004,4.6721985882732575,-1.872665481567381
69,Ca0.70Nd0.30Ti0.70Ga0.15Al0.15O3,Ca,III,45.3,47.20302,43.39818794250488,4.5979961085649315,-3.8048302459716794
70,Ca0.70La0.30Ti0.70Ga0.15Al0.15O3,Ca,II,45.2,44.57718,45.36375007629395,5.255537502689726,0.7865711212158217
71,Ca0.70La0.15Nd0.15Ti0.70Ga0.15Al0.15O3,Ca,II,45.2,43.04156,43.15860313415527,5.12103643046702,0.11704200744628679
72,Ca0.67La0.165Nd0.165Ti0.67Ga0.33O3,Ca,III,44.7,44.423065,41.82029258728027,3.5312406270467536,-2.602772598266604
73,Ca0.66La0.17Nd0.17Ti0.66Ga0.34O3,Ca,III,44.1,43.80479,40.54936393737793,3.690492938245684,-3.2554265594482388
74,Ca0.64La0.18Nd0.18Ti0.64Ga0.36O3,Ca,III,43.6,42.662144,40.14808723449707,3.03339889310752,-2.5140564727783214
75,Ca0.66La0.34Ti0.66Ga0.34O3,Ca,II,47.5,44.78599,42.93467559814453,3.758179551553674,-1.851316070556642
76,Ca0.64La0.36Ti0.64Ga0.36O3,Ca,II,46.5,43.653904,43.52113830566406,2.816620245276703,-0.13276565551758068
77,Ba2.5Sr0.5LaNb3O12,Ba,Ib,41.86,42.298412,42.29841232299805,0.0,0.0
78,CaTi0.70Al0.15Ta0.15O3,Ca,II,65.6,63.651917,59.333729400634766,10.596515542913407,-4.318187103271484
79,CaLa4Ti4O15,Other,II,41.1,41.04837,40.974178314208984,0.9860046876000234,-0.07419204711914062
80,BaZn0.300Nb0.600Zr0.100O3,Ba,Ib,38.0,40.09371,42.6286597442627,1.670936089987382,2.5349478912353547
81,Ba0.80Sr0.20Zn0.313Ta0.627Ti0.060O3,Ba,Ib,42.0,38.80298,39.5707551574707,1.7325820731375003,0.7677766418456997
82,Ba0.75Sr0.25Zn0.313Ta0.627Ti0.060O3,Ba,Ib,40.0,39.994595,40.736672439575194,1.6001928468165818,0.7420778656005851
83,Ba4LaTiNb3O15,Ba,Ib,52.0,47.268463,47.98746047973633,2.968722740105474,0.7189973449707026
84,Ba4LaSnNb3O15,Ba,Ib,39.0,38.28408,38.34228904724121,1.3564938201871843,0.05820854187011548
85,Ca0.65Sm0.315Nd0.035Ti0.65Al0.35O3,Ca,II,39.7,39.71641,38.08973777770996,3.6516082895017634,-1.6266738128662084
86,Ca0.25Sm0.675Nd0.075Ti0.25Al0.75O3,Other,II,22.74,22.646872,23.855126609802245,0.8660506725616139,1.2082550430297836
87,Ca0.35Sm0.585Nd0.065Ti0.35Al0.65O3,Other,II,25.84,24.872242,25.652247619628906,1.1490602024521042,0.7800056457519524
88,Ca0.45Sm0.495Nd0.055Ti0.45Al0.55O3,Ca,II,29.38,28.540304,28.45512809753418,1.6360933783015417,-0.08517608642578267
89,Ca0.55Sm0.405Nd0.045Ti0.55Al0.45O3,Ca,II,32.85,31.829056,31.54808380126953,2.36421274881736,-0.2809719848632817
90,Ca0.75Sm0.225Nd0.025Ti0.75Al0.25O3,Ca,II,50.21,49.11571,44.21414291381836,5.756750264937256,-4.901568298339846
91,CaTi0.70Al0.15Ta0.15O3,Ca,II,65.5,63.511208,59.49403350830078,10.48536701270229,-4.017174072265625
92,Ca0.85Sm0.135Nd0.015Ti0.85Al0.15O3,Ca,II,69.2,68.54199,58.88802597045898,10.013474362740912,-9.653966217041017
93,Ca5Nb.5Ta0.5TiO12,Ca,III,46.0,39.58573,39.585731506347656,0.0,0.0
94,Ca5NbTaTiO12,Ca,III,43.0,40.103462,40.10346221923828,0.0,0.0
95,Ca5Nb0.5Ta.5TiO12,Ca,III,40.0,39.058186,39.05818557739258,0.0,0.0
96,Ca5Ta2TiO12,Ca,III,38.0,37.60357,37.60356903076172,0.0,0.0
97,BaZn0.333Co0.000Nb0.667O3,Ba,Ib,41.4,39.752705,41.01689361572266,1.2908621038472516,1.2641889953613301
98,BaZn0.267Co0.067Nb0.667O3,Ba,Ib,40.1,37.743977,40.20761779785156,1.6826373429313006,2.4636412048339835
99,BaZn0.200Co0.133Nb0.667O3,Ba,Ib,38.2,36.284668,39.02602882385254,1.9317137462731881,2.741360855102542
100,BaZn0.133Co0.200Nb0.667O3,Ba,Ib,35.8,35.06587,37.84958786010742,2.2293283270198745,2.7837194824218727
101,BaZn0.067Co0.267Nb0.667O3,Ba,Ib,33.9,34.244884,37.898940353393556,2.034487112107115,3.654055862426759
102,BaLa4Ti4O15,Other,Ib,44.4,44.747925,44.862443161010745,0.4046962377116069,0.11451835632324503
103,SrLa4Ti4O15,Other,II,43.7,42.511314,43.080178833007814,0.751020143539378,0.5688644409179702
104,CaTi0.60Mg0.1333Nb0.2667O3,Ca,III,62.97,60.994007,54.74951301574707,7.988432028564365,-6.244494094848633
105,Ba3LaNb3O12,Ba,Ib,44.8,44.04253,44.04253005981445,0.0,0.0
106,Pb0.40Ca0.60Fe0.495Nb0.495Zr0.01O3,Ca,II,68.4,70.14016,66.17226219177246,10.635348217711659,-3.967897415161133
107,LaAlO3,Other,Ia,22.0,22.417439,21.80801940917969,0.5348005615565251,-0.6094190979003891
108,La0.75Sr0.25Al0.75Ti0.25O3,Other,Ib,26.0,26.358042,29.342091522216798,1.848221584765324,2.9840497589111337
109,La0.55Sr0.45Al0.55Ti0.45O3,Sr,Ib,29.0,30.68867,34.495754661560056,2.2557368616942566,3.8070854568481423
110,La0.50Sr0.50Al0.50Ti0.50O3,Sr,Ib,33.0,32.294834,35.7156209564209,2.3893824526971854,3.4207868194580087
111,La0.45Sr0.55Al0.45Ti0.55O3,Sr,Ib,34.0,34.075817,38.22266258239746,2.7169050499887963,4.146845474243165
112,La0.40Sr0.60Al0.40Ti0.60O3,Sr,Ib,39.0,37.255383,42.81266944885254,3.0599750729005177,5.557286911010742
113,La0.25Sr0.75Al0.25Ti0.75O3,Sr,Ib,46.0,46.18876,55.890981674194336,6.516009211891361,9.70222282409668
114,Ba0.99Zn0.10Co0.2333Nb0.6667O3,Ba,Ib,33.7,33.896706,37.12609550476074,2.074424113174568,3.229389877319335
115,Ba0.993La0.0067Zn0.10Co0.2333Nb0.6667O3,Ba,Ib,34.0,33.95157,39.30632049560547,3.429296406839299,5.354751892089844
116,LaZn0.5Ti0.5O3,Other,III,34.0,32.11527,31.915973625183106,0.4568066609555023,-0.1992950820922843
117,Ba5Ta4O15,Ba,Ib,30.2,30.69804,32.5764933013916,1.1310086017707044,1.8784532928466788
118,Ba4SrTa4O15,Ba,Ib,32.9,32.6702,35.560102005004886,1.5490438762838903,2.8899016571044953
119,Ba3Sr2Ta4O15,Ba,Ib,34.3,34.527405,37.62506866455078,1.7450355186994047,3.0976638793945312
120,Ba2Sr3Ta4O15,Sr,Ib,35.2,34.081627,36.31753143310547,1.3284689004962178,2.2359045410156284
121,BaSr4Ta4O15,Sr,Ib,33.2,34.393074,36.946649169921876,1.5941400791982316,2.553575134277345
122,Sr5Ta4O15,Sr,II,43.5,40.83866,39.13719917297363,2.7741321543522264,-1.7014620208740254
123,Ba5NbTa3O15,Ba,Ib,31.7,29.644245,32.662766189575194,1.9792209787359574,3.018521041870116
124,Ba5Nb2Ta2O15,Ba,Ib,34.2,31.508905,34.2125008392334,2.227576475200726,2.703595428466798
125,Ba5Nb3TaO15,Ba,Ib,37.2,35.598946,38.95921440124512,1.7325575039597938,3.360268783569339
126,Ba5Nb4O15,Ba,Ib,42.0,42.427025,45.957474060058594,1.8816860216825857,3.5304492187500003
127,Sr5Nb2Ta2O15,Sr,II,34.3,40.494614,39.5052074432373,2.2427654674197544,-0.9894062042236342
128,Sr5Nb3TaO15,Sr,II,38.2,42.987133,41.31818626403808,2.331686195607612,-1.668946762084964
129,Li0.774Zr0.057NbO3,Other,III,30.97,31.604961,28.32795135498047,5.193691025631286,-3.2770100402832014
130,Li0.774Zr0.057NbO3,Other,III,38.66,31.604961,29.066525955200195,4.819106909005067,-2.538435440063477
131,Li0.774Zr0.057NbO3,Other,III,27.75,30.755304,29.14825008392334,3.709292030183681,-1.6070542526245113
132,Li0.774Zr0.057NbO3,Other,III,33.01,31.604961,28.17348979949951,5.357470637978889,-3.4314715957641617
133,Ba6Nb4ZrO18,Ba,Ib,32.4,34.559544,36.44640281677246,1.2612321214132698,1.8868592071533214
134,Ba6Ta4TiO18,Ba,Ib,29.3,33.301033,35.073428039550784,0.7960867441835002,1.7723950195312526
135,Ba5SrNb4TiO18,Ba,Ib,50.8,49.837082,51.98325592041016,4.0037738746907,2.146174011230471
136,Ba5SrNb4ZrO18,Ba,Ib,39.5,38.891106,39.56719184875488,0.7254442764363787,0.6760861968994121
137,Ba5SrTa4TiO18,Ba,Ib,34.9,35.691692,36.69408264160156,0.540481326130969,1.0023902893066392
138,Sr6Nb4TiO18,Sr,Ib,46.2,40.67746,43.954683532714846,1.8696435646773912,3.2772238159179707
139,BaZn0.333Ta0.667O3,Ba,Ib,29.5,29.490362,27.961417999267578,1.2556818568054238,-1.5289441680908205
140,BaZn0.333Ta0.667O3,Ba,Ib,29.6,28.979437,26.978912239074706,1.6533881309174765,-2.0005246353149424
141,BaZn0.333Ta0.667O3,Ba,Ib,28.4,28.843939,26.885933380126954,1.5243522995693384,-1.9580054473876949
142,BaZn0.333Ta0.667O3,Ba,Ib,30.2,29.20927,26.509128494262697,1.6513559267137037,-2.700141983032225
143,NdCo0.5Ti0.5O3,Other,III,27.0,26.298111,26.388198585510253,0.6568301001425589,0.09008762359619027
144,Sr5Nb4O15,Sr,II,45.2,49.750526,47.73611000061035,2.5148943351694073,-2.0144164276123036
145,Nd0.9Sr0.1Co0.45Ti0.55O3,Other,III,29.32,29.056131,28.77419719696045,0.24929840907910888,-0.2819341659545884
146,Ba2SrYNb3O12,Ba,Ib,34.1,38.79484,38.79484176635742,0.0,0.0
147,BaSr2YNb3O12,Sr,II,34.7,35.314716,35.31471633911133,0.0,0.0
148,Sr3YNb3O12,Sr,III,34.9,34.715363,34.715362548828125,0.0,0.0
149,BaZn0.33Ta0.67O3,Ba,Ib,29.1,28.669687,28.760197410583498,0.7532472510556854,0.0905101394653336
150,BaZn0.33Ta0.67O3,Ba,Ib,30.4,28.669687,28.56001983642578,0.8836674244281446,-0.10966743469238338
151,Sr0.1Ba0.9Ti0.1Zn0.3Ta0.6O3,Ba,Ib,33.7,32.9255,36.35339775085449,2.071530035168127,3.427898788452147
152,BaMg0.333Nb0.667O3,Ba,Ib,31.2,30.641293,33.27301490783692,1.684502635607449,2.6317223358154322
153,BaMg0.333Nb0.667O3,Ba,Ib,31.5,30.456997,33.146572799682616,1.7514775562057148,2.6895758819580067
154,BaMg0.333Nb0.667O3,Ba,Ib,31.0,30.641293,33.534027938842776,1.6941935622634532,2.8927353668212916
155,BaZn0.25Ta0.50Ti0.33O3,Ba,Ib,31.5,32.139206,34.95084121704102,1.4209824185350501,2.8116352844238293
156,BaSn0.226Zn0.255Nb0.515O3,Ba,Ib,32.0,32.97569,32.026759490966796,1.477977442922239,-0.9489294433593756
157,Ba3YNb3O12,Ba,Ib,29.9,37.08304,37.083038330078125,0.0,0.0
158,La0.680Al0.04Ti0.96O3,Other,II,71.9,69.90773,63.23267120361328,5.944863382280029,-6.6750588989257835
159,La0.687Al0.06Ti0.94O3,Other,II,67.6,67.530594,61.88822158813477,5.460117432814802,-5.6423722839355435
160,La0.693Al0.08Ti0.92O3,Other,II,66.9,65.3323,58.93380386352539,5.327924862754508,-6.398494415283203
161,Ca4La2Ti4Mg0.333Nb0.667O17,Ca,III,59.3,49.120533,49.12053298950195,0.0,0.0
162,Ca4La2Ti3Mg0.667Nb.333O17,Ca,III,49.21,46.78518,45.476388397216795,3.9995836338812127,-1.3087907409667991
163,Ca4La2Ti2.5Mg0.833Nb.667O17,Ca,III,44.36,43.660492,43.660491943359375,0.0,0.0
164,Ca4La2Ti2MgNb2O17,Ca,III,40.45,40.976086,40.9760856628418,0.0,0.0
165,Ca4La2TiMg.333Nb2.667O17,Ca,III,35.23,41.682556,41.68255615234375,0.0,0.0
166,Pb0.55Ca0.45Fe0.475Nb0.475Zr0.05O3,Ca,II,108.5,101.9993,95.33221542358399,16.703907177521675,-6.667082672119136
167,Pb0.50Ca0.50Fe0.475Nb0.475Zr0.05O3,Ca,II,94.3,92.868675,82.62049659729004,15.936237208749162,-10.248178634643551
168,Pb0.45Ca0.55Fe0.475Nb0.475Zr0.05O3,Ca,II,81.2,82.80629,79.56796340942383,10.022711996767509,-3.238326263427737
169,Pb0.40Ca0.60Fe0.475Nb0.475Zr0.05O3,Ca,II,67.2,69.3427,66.08210189819336,10.294578297231006,-3.26059524536133
170,Ca4La2Ti5O17,Ca,II,71.86,70.467094,65.38833282470704,6.09863956160839,-5.0787615966796835
171,Pb0.55Ca0.45Fe0.475Nb0.475Zr0.05O3,Ca,II,100.1,102.45421,94.74581024169922,16.88903992040709,-7.70839813232422
172,Pb0.45Ca0.55Fe0.475Nb0.475Zr0.05O3,Ca,II,86.8,83.3338,77.42545227050782,11.806778168304325,-5.908348999023431
173,Pb0.40Ca0.60Fe0.475Nb0.475Zr0.05O3,Ca,II,70.1,69.816986,65.91681800842285,10.961837707995493,-3.900168075561524
174,Pb0.60Ca0.40Fe0.495Nb0.495Zr0.01O3,Other,II,126.7,128.1025,109.96965393066407,18.862350330646777,-18.132839355468747
175,Pb0.55Ca0.45Fe0.495Nb0.495Zr0.01O3,Ca,II,90.6,98.04759,88.63199447631835,17.0253851689441,-9.415597686767583
176,Pb0.50Ca0.50Fe0.495Nb0.495Zr0.01O3,Ca,II,86.3,91.00729,84.67829925537109,14.419264957564266,-6.328994445800788
177,Pb0.45Ca0.55Fe0.495Nb0.495Zr0.01O3,Ca,II,82.5,81.809044,78.7233447265625,10.02400537522174,-3.085699157714842
178,Pb0.40Ca0.60Fe0.495Nb0.495Zr0.01O3,Ca,II,68.7,69.61998,65.11506927490234,11.315664502672416,-4.504910583496098
179,Pb0.60Ca0.40Fe0.495Nb0.495Zr0.01O3,Other,II,128.4,128.22171,101.83444427490234,23.026007597099714,-26.387265930175786
180,Pb0.55Ca0.45Fe0.495Nb0.495Zr0.01O3,Ca,II,97.1,98.455185,95.70799041748047,14.610558523259638,-2.7471945190429636
181,Pb0.50Ca0.50Fe0.495Nb0.495Zr0.01O3,Ca,II,89.2,91.41054,85.30350387573242,14.586721535461049,-6.107033843994145
182,Pb0.45Ca0.55Fe0.495Nb0.495Zr0.01O3,Ca,II,85.3,82.332886,72.76404510498047,13.121838353784566,-9.568840637207032
183,Pb0.50Ca0.50Fe0.475Nb0.475Zr0.05O3,Ca,II,96.5,93.291504,86.86741333007812,14.265691610874892,-6.424090576171878
184,BaZn0.20Co0.133Nb0.667O3,Ba,Ib,35.5,34.897152,37.404500579833986,1.661121024988963,2.5073486328125014
185,BaCo0.233Zn0.100Nb0.667O3,Ba,Ib,34.5,33.27021,34.56281784057617,1.0374828139732426,1.2926075744628918
186,La0.8Ti0.6Al0.4O3,Other,Ia,38.7,35.823246,35.975114822387695,1.9256988831456718,0.1518688201904297
187,La0.700Al0.10Ti0.90O3,Other,II,62.6,61.39907,56.81180389404297,3.9889589024235654,-4.587266845703127
188,La0.708Al0.125Ti0.875O3,Other,II,60.7,59.048523,54.389261932373046,4.148139792407241,-4.659261016845704
189,La0.717Al0.15Ti0.85O3,Other,II,57.7,56.721302,52.67402244567871,4.0026530120448305,-4.047279586791994
190,La0.733Al0.20Ti0.80O3,Other,II,53.9,51.75072,48.849658813476566,3.6180715659187968,-2.901062164306637
191,La0.767Al0.30Ti0.70O3,Other,II,44.9,42.895737,41.366355667114256,2.6965758465756027,-1.5293810272216817
192,La0.800Al0.40Ti0.60O3,Other,Ia,39.6,35.84801,35.60268394470215,1.9096271919690437,-0.24532707214355298
193,La0.833Al0.50Ti0.50O3,Other,Ia,34.4,32.409176,31.32430938720703,1.5691501272071993,-1.084866485595704
194,La0.680Al0.04Ti0.96O3,Other,II,70.4,69.90575,62.78972541809082,5.8573938635644165,-7.11602104187012
195,La0.687Al0.06Ti0.94O3,Other,II,68.0,67.530594,60.20602523803711,5.47959001551752,-7.324568634033206
196,La0.693Al0.08Ti0.92O3,Other,II,66.7,65.31752,59.56504524230957,5.137010028681411,-5.75247489929199
197,La0.700Al0.10Ti0.90O3,Other,II,65.3,61.39907,57.69484588623047,4.368048412036842,-3.704224853515626
198,BaCo0.333Nb0.667O3,Ba,Ib,32.0,32.890842,34.726193237304685,1.0540657869540098,1.835350799560544
199,La0.708Al0.125Ti0.875O3,Other,II,60.8,59.048523,54.17778266906738,3.801094138421826,-4.870740280151367
200,La0.733Al0.20Ti0.80O3,Other,II,53.1,51.75072,49.597656173706056,3.3175162402872918,-2.1530648040771467
201,La0.767Al0.30Ti0.70O3,Other,II,46.3,42.963554,41.661379699707034,2.5784965582478048,-1.302174682617185
202,La0.800Al0.40Ti0.60O3,Other,Ia,40.0,35.84801,35.873992080688474,1.960548304229004,0.02598106384277088
203,La0.833Al0.50Ti0.50O3,Other,Ia,36.6,32.409176,31.39146255493164,1.4335819558261653,-1.0177133178710953
204,La0.8Ti0.6Al0.4O3,Other,Ia,29.4,35.897263,36.10352096557617,2.0454245977788044,0.2062583923339858
205,La0.8Ti0.6Al0.4O3,Other,Ia,34.2,35.897263,35.29166427612304,2.2466815520900836,-0.605598297119144
206,La0.8Ti0.6Al0.4O3,Other,Ia,35.1,35.87268,35.27283432006836,2.1754200938659896,-0.5998463439941375
207,La0.8Ti0.6Al0.4O3,Other,Ia,38.7,35.87268,35.89669425964355,2.1377887985947424,0.024013595581052982
208,La0.8Ti0.6Al0.4O3,Other,Ia,39.6,35.84801,35.430776290893554,2.136743484283421,-0.4172347259521487
209,La0.8Ti0.6Al0.4O3,Other,Ia,40.0,35.84801,35.680492095947265,2.123871013110878,-0.16751892089843778
210,La0.8Ti0.6Al0.4O3,Other,Ia,38.3,35.823246,35.78152450561524,1.929791214162222,-0.04172149658202784
211,La0.717Al0.15Ti0.85O3,Other,II,54.4,56.721302,53.100279846191405,3.679558444368839,-3.6210221862792977
212,Ba6Nb4TiO18,Ba,Ib,46.2,44.831776,47.118947143554685,2.3202603902086976,2.287171478271482
213,CaTi0.50Mg0.1667Nb0.3333O3,Ca,III,54.31,53.16439,47.27641822814942,7.02193675692261,-5.887972335815427
214,CaTi0.35Mg0.2167Nb0.4333O3,Ca,III,44.24,45.392418,39.94004020690918,5.929613161440781,-5.452377700805663
215,Ca0.45Li0.175Dy0.0667Nd0.2417TiO3,Ca,III,100.1,115.903305,102.54380081176758,14.23301787948042,-13.359504241943355
216,Ca0.45Li0.225Dy0.0333Nd0.2583TiO3,Ca,III,105.1,117.8371,107.31718322753906,14.710735162448417,-10.519913940429689
217,Ca0.30Li0.20Dy0.10Nd0.30TiO3,Other,III,97.6,104.25017,89.09050827026367,13.736945041674675,-15.159659576416018
218,Ca0.20Li0.25Dy0.10Nd0.35TiO3,Other,III,89.4,97.61637,83.50729400634765,13.725064335730137,-14.109077148437507
219,Ca0.40Li0.25Dy0.0333Nd0.2833TiO3,Ca,III,103.0,113.67246,96.84709213256836,17.191231205412855,-16.825370330810543
220,Ca0.10Li0.25Dy0.1333Nd0.3833TiO3,Other,III,70.6,78.949905,71.69435775756835,9.558941361221065,-7.255547637939458
221,Ca0.5Pb0.5Zr0.95Ti0.05O3,Ca,III,72.0,71.91089,70.63988410949707,6.079798531975033,-1.2710045623779251
222,Ca4La2Ti5O17,Ca,II,73.0,70.800156,67.88640991210937,5.313308996500277,-2.913745727539066
223,Ca0.268Li0.165Sm0.433TiO3,Other,III,95.5,96.308655,90.39448760986328,8.029202272367604,-5.914167175292974
224,Ca0.5Pb0.5Fe0.5Ta0.5O3,Ca,II,67.9,78.00876,69.86565109252929,11.912503409942602,-8.143107452392584
225,Ca0.5Pb0.5Fe0.5Ta0.5O3,Ca,II,79.6,78.45308,71.35016036987305,10.969696776388103,-7.1029188537597605
226,Ca0.5Pb0.5Fe0.5Ta0.5O3,Ca,II,84.0,78.89281,74.22459602355957,10.894815680970169,-4.668210983276367
227,Ca0.5Pb0.5Fe0.5Ta0.5O3,Ca,II,83.9,79.32523,75.76422348022462,10.08963258846032,-3.561009979248041
228,Pb.0ZrO3,Other,III,129.0,124.026535,119.937548828125,12.749631073761833,-4.088986206054685
229,Ba0.05Pb0.95ZrO3,Other,II,135.0,136.64108,120.02425354003907,11.925331940185844,-16.616829223632806
230,Pb0.90Sr0.10ZrO3,Other,III,127.0,122.762184,119.42753601074219,12.240518549135643,-3.3346481323242188
231,Pb0.50Sr0.50ZrO3,Sr,III,101.0,101.04602,96.2015609741211,6.687504375194656,-4.844459533691406
232,Pb0.40Sr0.60ZrO3,Sr,III,73.0,75.19652,75.03424095153808,4.047952974036183,-0.16227699279785668
233,Pb0.95Ca0.05ZrO3,Other,III,112.0,121.22898,120.57738098144532,13.028843345387754,-0.6516000366210903
234,Pb0.70Ca0.30ZrO3,Other,III,132.0,123.70681,111.75832138061523,15.827709468438057,-11.948488616943365
235,Ca0.45Li0.125Dy0.10Nd0.225TiO3,Ca,III,121.3,114.1841,97.28313430786133,14.943889861853824,-16.90096298217773
236,Ca0.20Li0.25La0.10Nd0.35TiO3,Other,III,110.4,114.308914,96.38002075195313,16.591542014912793,-17.928893432617187
237,Ca0.30Li0.20La0.10Nd0.30TiO3,Other,III,116.0,113.025314,102.9796356201172,13.111939491668435,-10.045678710937494
238,Ca0.40Li0.15La0.10Nd0.25TiO3,Ca,III,117.0,119.00315,108.26491027832031,13.281731054353376,-10.738240661621091
239,SrPr4Ti5O17,Other,III,46.1,44.56174,44.56174087524414,0.0,0.0
240,Ca0.68Nd0.08Sm0.20Ti0.80Al0.20O3,Ca,III,58.85,51.386177,50.60247619628906,5.467649640489637,-0.7837008666992205
241,Ca0.4Li0.3Nd0.3TiO3,Other,III,112.6,115.35305,106.79082305908203,13.039348248194433,-8.562227172851564
242,CaMg0.2Ta0.4Ti0.4O3,Ca,III,60.2,52.986717,43.49174163818359,8.491219780059652,-9.494975585937503
243,Ca0.6Pb0.4Fe0.5Ta0.5O3,Ca,II,62.0,60.583595,58.876288146972655,9.0611509029205,-1.7073071289062511
244,Pb0.6Ca0.4Fe0.475Nb0.475Sn0.05O3,Other,II,140.4,138.74318,110.14376373291016,23.062034309399056,-28.599415588378903
245,Pb0.5Ca0.5Fe0.475Nb0.475Sn0.05O3,Ca,II,102.8,99.79582,90.03011657714843,18.122939279536794,-9.765705566406254
246,Pb0.48Ca0.52Fe0.475Nb0.475Sn0.05O3,Ca,II,95.0,95.50685,87.09602378845214,16.38375590913432,-8.41082740783692
247,Pb0.46Ca0.54Fe0.475Nb0.475Sn0.05O3,Ca,II,90.6,91.380226,80.45382751464844,15.951567039210456,-10.926398620605468
248,Pb0.45Ca0.55Fe0.475Nb0.475Sn0.05O3,Ca,II,88.9,89.29931,80.84255599975586,14.732864842545894,-8.45675277709961
249,Pb0.4Ca0.6Fe0.475Nb0.475Sn0.05O3,Ca,II,81.0,76.97383,74.0401895904541,11.983355823946,-2.9336415863037075
250,Pb0.65Ca0.35ZrO3,Other,III,118.0,115.00429,106.25895248413086,11.843284048274183,-8.745335235595704
251,Pb0.6Ca0.4Fe0.45Nb0.45Sn0.1O3,Other,II,138.0,138.51408,113.04387176513671,23.955093768451324,-25.470212097167973
252,Pb0.48Ca0.52Fe0.45Nb0.45Sn0.1O3,Ca,II,92.4,92.50621,81.1308797454834,16.75818550214064,-11.37533058166504
253,Pb0.46Ca0.54Fe0.45Nb0.45Sn0.1O3,Ca,II,86.7,88.01515,81.91381225585937,13.621926995414102,-6.101339721679693
254,Pb0.45Ca0.55Fe0.45Nb0.45Sn0.1O3,Ca,II,85.3,85.6025,76.90067291259766,14.144000145537245,-8.701828002929688
