sample_idx,feature_name,shap_value
6,f_81,0.11324107625091148
6,f_82,-0.5507584922116517
6,f_83,2.510935513503022
6,f_84,-0.48290330088873534
6,f_85,0.7927103481028789
6,f_86,-0.09283480867810581
6,f_87,-0.025589516994410973
6,f_88,0.035130062071621726
6,f_89,-0.04666889504042821
6,f_90,-0.3664129416945093
6,f_91,-0.39541369635349727
6,f_92,0.09964744765420687
6,f_93,-0.41021944537850885
6,f_94,0.6425649304385358
6,f_95,0.0
6,f_96,0.11045829968711023
6,f_97,0.11768242980386721
6,f_98,-0.0687853752425868
6,f_99,0.036179279045582706
6,f_100,0.6573361809986491
6,f_101,-0.5194886797274176
6,f_102,1.5919016608059018
6,f_103,-0.6302104843106762
6,f_104,0.9511848306655883
6,f_105,0.13275168480933644
6,f_106,-0.03869410160454304
6,f_107,-0.0014596104575321078
7,f_0,0.014101355652806371
7,f_1,-0.49384148681724754
7,f_2,-0.18711064582241613
7,f_3,-0.3929331651292964
7,f_4,0.11931220073758596
7,f_5,0.1441278501647363
7,f_6,2.3524279184784023
7,f_7,-1.5855185392134286
7,f_8,0.29628912063950347
7,f_9,0.045699842939357874
7,f_10,2.083802569166073
7,f_11,-0.04711602095972252
7,f_12,-4.817269327887428
7,f_13,-4.53242262770985
7,f_14,0.157489249560245
7,f_15,2.232279334947731
7,f_16,0.10273782014275593
7,f_17,-4.384364731598584
7,f_18,0.9853991136746988
7,f_19,0.20707339486827703
7,f_20,-2.751639784779913
7,f_21,-2.783138290419864
7,f_22,2.290400721286074
7,f_23,-0.61855552543563
7,f_24,-0.03885308031358236
7,f_25,-3.059373551055827
7,f_26,-4.308878090877423
7,f_27,-0.01729280530303815
7,f_28,-0.298379159521063
7,f_29,0.5795672486661633
7,f_30,0.27173242077336957
7,f_31,0.41012307884934157
7,f_32,1.1837499360093047
7,f_33,0.7381012885408825
7,f_34,1.1770139455696955
7,f_35,0.36503150418955344
7,f_36,-1.6897872628468071
7,f_37,8.391506914703566
7,f_38,0.08218012877154232
7,f_39,8.133513367218008
7,f_40,0.35319667342905353
7,f_41,0.047406725169466715
7,f_42,4.194957760942454
7,f_43,0.019280211416565787
7,f_44,-0.16621445962729728
7,f_45,0.09211441432651504
7,f_46,0.34663877681935973
