line0_x,line0_y,errorbar1_x,errorbar1_y,scatter2_x,scatter2_y,errorbar3_x,errorbar3_y,scatter4_x,scatter4_y,errorbar5_x,errorbar5_y,scatter6_x,scatter6_y,errorbar7_x,errorbar7_y,scatter8_x,scatter8_y,errorbar9_x,errorbar9_y,scatter10_x,scatter10_y,ref_line_value,ref_line_label
1.4527272727272726,1.04346625105289,,,,,,,,,,,,,,,,,,,,,,
1.4563636363636363,1.0327617468021764,,,,,,,,,,,,,,,,,,,,,,
1.46,1.0220572425514627,,,,,,,,,,,,,,,,,,,,,,
1.4636363636363636,1.011352738300749,,,,,,,,,,,,,,,,,,,,,,
1.4672727272727273,1.0006482340500353,,,,,,,,,,,,,,,,,,,,,,
1.470909090909091,0.9899437297993208,,,,,,,,,,,,,,,,,,,,,,
1.4745454545454546,0.9792392255486071,,,,,,,,,,,,,,,,,,,,,,
1.478181818181818,0.9685347212978934,,,,,,,,,,,,,,,,,,,,,,
1.4818181818181817,0.9578302170471797,,,,,,,,,,,,,,,,,,,,,,
1.4854545454545454,0.9471257127964661,,,,,,,,,,,,,,,,,,,,,,
1.489090909090909,0.9364212085457524,,,,,,,,,,,,,,,,,,,,,,
1.4927272727272727,0.9257167042950378,,,,,,,,,,,,,,,,,,,,,,
1.4963636363636363,0.9150122000443242,,,,,,,,,,,,,,,,,,,,,,
1.5,0.9043076957936105,,,,,,,,,,,,,,,,,,,,,,
1.5036363636363637,0.8936031915428968,,,,,,,,,,,,,,,,,,,,,,
1.5072727272727273,0.8828986872921831,,,,,,,,,,,,,,,,,,,,,,
1.5109090909090908,0.8721941830414695,,,,,,,,,,,,,,,,,,,,,,
1.5145454545454544,0.8614896787907558,,,,,,,,,,,,,,,,,,,,,,
1.518181818181818,0.8507851745400412,,,,,,,,,,,,,,,,,,,,,,
1.5218181818181817,0.8400806702893275,,,,,,,,,,,,,,,,,,,,,,
1.5254545454545454,0.8293761660386139,,,,,,,,,,,,,,,,,,,,,,
1.529090909090909,0.8186716617879002,,,,,,,,,,,,,,,,,,,,,,
1.5327272727272727,0.8079671575371856,,,,,,,,,,,,,,,,,,,,,,
1.5363636363636364,0.797262653286472,,,,,,,,,,,,,,,,,,,,,,
1.54,0.7865581490357583,,,,,,,,,,,,,,,,,,,,,,
1.5436363636363635,0.7758536447850446,,,,,,,,,,,,,,,,,,,,,,
1.5472727272727271,0.7651491405343309,,,,,,,,,,,,,,,,,,,,,,
1.5509090909090908,0.7544446362836172,,,,,,,,,,,,,,,,,,,,,,
1.5545454545454545,0.7437401320329036,,,,,,,,,,,,,,,,,,,,,,
1.5581818181818181,0.733035627782189,,,,,,,,,,,,,,,,,,,,,,
1.5618181818181818,0.7223311235314753,,,,,,,,,,,,,,,,,,,,,,
1.5654545454545454,0.7116266192807617,,,,,,,,,,,,,,,,,,,,,,
1.569090909090909,0.700922115030048,,,,,,,,,,,,,,,,,,,,,,
1.5727272727272728,0.6902176107793343,,,,,,,,,,,,,,,,,,,,,,
1.5763636363636362,0.6795131065286206,,,,,,,,,,,,,,,,,,,,,,
1.58,0.6688086022779061,,,,,,,,,,,,,,,,,,,,,,
1.5836363636363635,0.6581040980271924,,,,,,,,,,,,,,,,,,,,,,
1.5872727272727272,0.6473995937764787,,,,,,,,,,,,,,,,,,,,,,
1.5909090909090908,0.636695089525765,,,,,,,,,,,,,,,,,,,,,,
1.5945454545454545,0.6259905852750514,,,,,,,,,,,,,,,,,,,,,,
1.5981818181818181,0.6152860810243368,,,,,,,,,,,,,,,,,,,,,,
1.6018181818181818,0.6045815767736231,,,,,,,,,,,,,,,,,,,,,,
1.6054545454545455,0.5938770725229094,,,,,,,,,,,,,,,,,,,,,,
1.609090909090909,0.5831725682721958,,,,,,,,,,,,,,,,,,,,,,
1.6127272727272728,0.5724680640214821,,,,,,,,,,,,,,,,,,,,,,
1.6163636363636362,0.5617635597707684,,,,,,,,,,,,,,,,,,,,,,
1.6199999999999999,0.5510590555200547,,,,,,,,,,,,,,,,,,,,,,
1.6236363636363635,0.5403545512693402,,,,,,,,,,,,,,,,,,,,,,
1.6272727272727272,0.5296500470186265,,,,,,,,,,,,,,,,,,,,,,
1.6309090909090909,0.5189455427679128,,,,,,,,,,,,,,,,,,,,,,
1.6345454545454545,0.5082410385171992,,,,,,,,,,,,,,,,,,,,,,
1.6381818181818182,0.4975365342664855,,,,,,,,,,,,,,,,,,,,,,
1.6418181818181816,0.4868320300157718,,,,,,,,,,,,,,,,,,,,,,
1.6454545454545455,0.47612752576505724,,,,,,,,,,,,,,,,,,,,,,
1.649090909090909,0.46542302151434356,,,,,,,,,,,,,,,,,,,,,,
1.6527272727272726,0.4547185172636299,,,,,,,,,,,,,,,,,,,,,,
1.6563636363636363,0.4440140130129162,,,,,,,,,,,,,,,,,,,,,,
1.66,0.43330950876220253,,,,,,,,,,,,,,,,,,,,,,
