scatter0_x,scatter0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,scatter4_x,scatter4_y,scatter5_x,scatter5_y,scatter6_x,scatter6_y,scatter7_x,scatter7_y,scatter8_x,scatter8_y,ref_line_value,ref_line_label
0.9464224017060511,116.37457,1.0549647640007473,82.45335,0.983198657806509,43.014946,0.9686716337451623,70.467094,0.9509502260290792,19.437366,,,,,,,,,,
0.9569352282853228,58.75181,1.0536591145403504,65.41738,0.9904726306139555,33.814053,0.9516840160264091,53.16439,0.9517992299414209,19.98595,,,,,,,,,,
0.9517423634046339,55.725136,1.052356692890733,45.597008,1.010406670978513,30.596142,0.9473795138449632,45.392418,0.932288147320514,24.118727,,,,,,,,,,
0.9575404328567829,53.87165,0.9705387192756534,47.416534,0.8981141585732536,32.984943,0.9371296693407812,115.903305,0.9462374380969072,27.283009,,,,,,,,,,
0.952636622433684,55.799885,1.0115717671354658,47.952164,0.9724858395011113,23.83251,0.9346719791925053,117.8371,0.9481952121125552,29.181238,,,,,,,,,,
0.9682249464257391,77.74901,0.9955058051316688,44.09649,0.9597052609652545,22.908854,0.9294858880434972,104.25017,0.9521437845680244,34.763405,,,,,,,,,,
0.9689831213724697,72.31615,0.9955058051316688,44.171482,0.9654727204662474,25.64954,0.9226283825457058,97.61637,0.9601756563917714,55.66465,,,,,,,,,,
0.9671017156294214,72.28696,0.9955058051316688,44.250687,0.9608532337654522,22.8633,0.9314794719775186,113.67246,0.9601756563917714,55.66465,,,,,,,,,,
0.9414712493981938,70.69669,0.9955058051316688,44.21055,0.9728495257501192,25.12191,0.9176920005095817,78.949905,0.9642604968362618,95.3149,,,,,,,,,,
0.9389177306793071,73.82511,0.9955058051316688,44.29194,0.9132256746565688,34.535248,0.9414712493981938,71.91089,0.9642604968362618,95.3149,,,,,,,,,,
0.9637083256330615,64.0794,0.9955058051316688,46.329285,0.9132256746565688,34.535248,0.9686716337451623,70.800156,0.9561370120531066,41.94828,,,,,,,,,,
0.9517865151221347,63.31485,0.9955058051316688,46.329285,0.9132256746565688,34.70989,0.9298723156050356,96.308655,0.966444922847352,34.857925,,,,,,,,,,
0.9576924950431239,60.4588,1.0173946765156259,45.04763,0.9132256746565688,34.883224,0.9745437400441278,78.00876,0.9652499368531047,35.80564,,,,,,,,,,
0.9579083969103931,61.588734,0.9910075087951115,46.15086,0.9132256746565688,35.224636,0.9745437400441278,78.45308,0.9819445112326396,30.597317,,,,,,,,,,
0.977463519725451,140.06923,0.994590819265632,43.60317,0.9132256746565688,35.556904,0.9745437400441278,78.89281,0.9448630917815884,29.402658,,,,,,,,,,
0.9584069852847077,35.74475,0.971576387122564,55.76114,0.9132256746565688,35.71885,0.9745437400441278,79.32523,0.9583390234759811,72.33281,,,,,,,,,,
,,0.9769759085515187,50.13566,0.9132256746565688,35.87762,0.9397721462901844,114.1841,0.9546123900969558,47.747986,,,,,,,,,,
,,0.9803811923038769,47.898643,0.9132256746565688,36.184654,0.9300736742290222,114.308914,0.9523502648358181,39.044243,,,,,,,,,,
,,0.9848437117366324,46.244843,0.9904726306139555,34.10926,0.9369311797268135,113.025314,0.9493053953635802,32.917175,,,,,,,,,,
,,0.9869170669192359,44.93818,1.010406670978513,30.650274,0.943788685224605,119.00315,0.955361232964073,50.14251,,,,,,,,,,
,,0.9886515433110096,44.149563,0.9892528367338891,29.829105,0.9636446005120537,51.386177,0.9416717568515662,31.164001,,,,,,,,,,
,,1.0127481020991187,42.36871,0.983198657806509,43.235573,0.9292899593149888,115.35305,0.9836767722151567,43.410614,,,,,,,,,,
,,0.9933376219842134,48.23939,0.9066290106409909,29.06684,0.9488112538938004,52.986717,0.9537235384825523,45.44146,,,,,,,,,,
,,0.9431314796947794,47.305405,0.9080638745511167,36.10797,0.969350789386699,60.583595,0.9604403130289719,34.838314,,,,,,,,,,
,,0.9470467996349043,47.31301,0.9155155042488238,32.489952,0.921869158722736,127.2312,1.004327689211849,43.01045,,,,,,,,,,
,,0.9917734672880634,47.642277,0.9173975598765621,32.59511,0.9347269815310949,118.291115,0.978663998899087,125.49353,,,,,,,,,,
,,0.9914521633462381,46.802166,0.9205515739490236,30.674297,0.9475848043394538,129.35269,0.9536591946071262,52.415264,,,,,,,,,,
,,0.9910075087951115,46.571938,0.9228783357397953,29.386297,0.9465579571973762,129.33633,0.9802183405700005,51.090385,,,,,,,,,,
