scatter0_x,scatter0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,ref_line_value,ref_line_label
,,0.9868294,7.183039999999998,0.7712378,4.550525999999998,0.25271595,7.463822999999998,,
,,0.20518856,0.6028480000000016,0.98849785,0.6147159999999943,0.33914873,2.7530500000000018,,
,,0.20634738,1.2297900000000013,0.20832558,1.9922700000000049,0.25807983,7.213283000000004,,
,,0.20753603,0.8908419999999992,0.20695324,0.06940600000000074,0.31686234,2.9957100000000025,,
,,0.8743081,1.368224000000005,0.20557551,1.567700000000002,0.36379483,5.368799999999993,,
,,0.25131962,3.5466499999999996,0.19754837,6.500699999999995,0.32070103,18.108885,,
,,0.24848187,0.5826200000000057,0.2041835,1.431325000000001,0.28335226,12.647310000000004,,
,,0.24568745,1.4029919999999976,0.21108505,1.6062900000000013,0.28621662,1.1363300000000152,,
,,0.7748046,0.5121640000000056,0.21825865,2.1426999999999907,0.3042816,1.661254999999997,,
,,0.98882025,0.5964900000000029,0.8565194,1.3929059999999964,0.32380158,3.3695649999999944,,
,,0.98882025,0.571481999999996,0.19754837,2.354210000000009,0.25819692,1.2524640000000034,,
,,0.98882025,0.45068700000000206,0.21108505,3.4662000000000006,0.32066232,0.41585000000000605,,
,,0.98882025,0.7105499999999978,0.21825865,0.2830139999999943,0.32644084,6.579179999999994,,
,,0.17053096,4.719260000000006,0.18608461,1.4024999999999892,0.34638053,1.3362800000000021,,
,,0.16206288,7.301710000000014,0.1922886,7.447590000000005,0.24993482,0.4336399999999969,,
,,0.98882025,0.3919399999999982,0.19875327,4.70729,0.25545743,5.5233499999999935,,
,,0.16537564,3.1316799999999887,0.20548327,0.6909559999999999,0.26078862,8.650710000000004,,
,,0.9854175,9.659190000000002,0.21248408,0.9199799999999954,0.33385754,3.8099200000000053,,
,,0.9873637,9.105329999999995,0.18608461,0.17829000000000406,0.24732271,19.959580000000003,,
,,0.99058914,16.33256,0.1922886,1.3551850000000059,0.25375867,2.5393899999999974,,
,,0.9867247,9.952829999999999,0.19875327,2.2105399999999946,0.26078862,1.3492899999999963,,
,,0.98719084,7.092124999999996,0.20548327,2.967113999999995,0.26782474,0.4578599999999966,,
,,0.990131,4.651120000000006,0.2041835,3.2084959999999967,0.27478477,3.080444,,
,,0.98882025,1.9707149999999984,0.20419279,1.2009299999999996,0.28156397,5.7816899999999976,,
,,0.98882025,2.129284999999996,0.20245776,1.6514769999999999,0.28889722,15.374340000000004,,
,,0.98707974,2.247630000000001,0.20071606,0.9786980000000014,0.29503262,10.952579999999998,,
,,0.7968837,1.1508600000000015,0.19721548,2.1492799999999974,0.30256504,3.7342000000000013,,
,,0.7930204,0.39683000000000135,0.19016895,2.0042630000000017,0.26264843,11.820509999999999,,
,,0.15589428,0.33818000000000126,0.20832558,0.49425000000000807,0.7180244,3.895859999999999,,
,,0.14430001,1.9504370000000009,0.20695324,0.46940600000000643,0.27563968,1.456314000000006,,
,,0.78739816,4.2187100000000015,0.20557551,1.382480000000001,0.29882905,0.8983000000000061,,
,,0.9896971,1.409390000000002,0.20419279,3.9009299999999953,0.25545743,0.358239999999995,,
,,0.9867457,1.3222769999999997,0.20245776,1.7514769999999942,0.26078862,3.3835049999999995,,
,,0.9868151,0.2078339999999983,0.19721548,1.3492800000000003,0.26650104,1.4402800000000013,,
,,0.7968837,2.5280619999999985,0.19016895,3.336445999999995,0.37928683,0.08334999999999582,,
,,0.19826674,2.5264200000000017,0.20071606,2.321302000000003,0.33195886,2.569659999999999,,
,,0.81315506,0.13375699999999568,0.8565194,2.199843999999999,0.23870763,0.7796969999999988,,
,,0.81315506,0.23783300000000196,0.20782205,10.10875999999999,0.28787512,1.3884400000000028,,
,,0.81315506,1.2094159999999974,0.20782205,1.1469199999999944,0.24825418,0.36701200000000256,,
,,0.81315506,1.08099,0.20782205,5.107190000000003,0.29185387,3.6196899999999985,,
,,0.99299556,1.4002239999999944,0.20782205,4.574770000000001,0.9972385,4.275404999999999,,
,,0.9922495,5.618203999999999,0.2479758,1.641079999999988,0.9970223,0.453009999999999,,
,,0.9921981,12.588456999999998,0.22225638,1.4164049999999975,0.24976401,1.9134839999999969,,
,,0.80292845,0.037193999999999505,0.18947557,1.6568200000000104,0.29342955,14.629757000000001,,
,,0.809144,0.6457399999999964,0.20238681,3.004179999999991,0.26680022,1.5999549999999978,,
,,0.80656654,1.3152760000000043,0.20509532,0.50685,0.9108688,0.05974700000000155,,
,,0.15256909,0.012436999999998477,0.20784667,0.780225999999999,0.9108688,1.2194660000000042,,
,,0.15218408,0.013097000000001913,0.20923856,0.39930999999999983,0.9108688,2.378709999999998,,
,,0.15186173,0.21205000000000496,0.67106444,4.026169999999993,0.9108688,2.237473999999999,,
,,0.15160483,1.2305959999999985,0.19421989,0.514080000000007,0.9804533,0.48995299999999986,,
,,0.25359035,0.0059499999999985675,0.21022901,0.10620999999999015,0.26389915,1.3876559999999998,,
,,0.25156006,0.6566409999999969,0.21304572,1.3151500000000027,0.26103684,1.0684870000000046,,
,,0.25070986,0.2870199999999983,0.21447036,0.3025000000000091,0.25807983,0.39738600000000446,,
,,0.2499688,0.07174400000000247,0.6779895,1.2927900000000108,0.22188103,0.5253900000000016,,
,,0.24933603,0.02798699999999954,0.20745535,0.1742399999999975,0.99450463,6.358947999999998,,
,,0.24881074,1.3124489999999973,0.15503831,1.333680000000001,0.99450463,2.8330199999999977,,
,,0.24776343,3.6355600000000017,0.23554704,1.1487959999999973,0.99889266,3.3952430000000007,,
