hist0_values,bar1_x,bar1_height,line2_x,line2_y
-0.6504300000000001,,,-2.553282983277594,12.714110230095919
5.474900000000002,,,-2.3675791170568594,12.784625861495504
-5.036644000000003,,,-2.1818752508361214,12.84865719446854
-2.5341839999999998,,,-1.996171384615387,12.906103090653565
,,,-1.8104675183946526,12.956872523004447
,,,-1.6247636521739146,13.000884816130801
,,,-1.4390597859531802,13.03806985991487
,,,-1.2533559197324422,13.068368295613176
,,,-1.0676520535117078,13.091731673751498
,,,-0.8819481872909734,13.108122583225244
,,,-0.6962443210702354,13.117514751123753
,,,-0.510540454849501,13.119893112905617
,,,-0.3248365886287665,13.115253852662736
,,,-0.13913272240802854,13.103604413322408
,,,0.046571143812705884,13.084963476749287
,,,0.23227501003344386,13.059360913821688
,,,0.4179788762541783,13.026837704668985
,,,0.6036827424749127,12.987445829368177
,,,0.7893866086956507,12.941248129507773
,,,0.9750904749163851,12.888318141135029
,,,1.160794341137123,12.828739899708113
,,,1.3464982073578575,12.762607717777378
,,,1.532202073578592,12.690025936218955
,,,1.71790593979933,12.61110864993904
,,,1.9036098060200644,12.525979409058158
,,,2.089313672240799,12.434770896670596
,,,2.2750175384615368,12.337624584355186
,,,2.460721404682271,12.234690366688932
,,,2.646425270903009,12.126126176084503
,,,2.8321291371237436,12.01209757933604
,,,3.017833003344478,11.892777357314637
,,,3.203536869565216,11.768345069305333
,,,3.3892407357859504,11.638986603520996
,,,3.5749446020066884,11.504893715365062
,,,3.760648468227423,11.366263555044814
,,,3.9463523344481573,11.223298186159173
,,,4.132056200668895,11.076204096900467
,,,4.31776006688963,10.925191705517651
,,,4.503463933110364,10.770474861689607
,,,4.689167799331102,10.612270345451131
,,,4.8748716655518365,10.450797365301483
,,,5.0605755317725745,10.286277057105508
,,,5.246279397993309,10.11893198537153
,,,5.431983264214043,9.948985648457384
,,,5.617687130434781,9.776661989217583
,,,5.803390996655516,9.602184912560077
,,,5.98909486287625,9.42577781133123
,,,6.174798729096988,9.247663101892474
,,,6.3605025953177226,9.068061770692333
,,,6.5462064615384605,8.887192933072855
,,,6.731910327759195,8.705273405481421
,,,6.917614193979929,8.522517292186441
,,,7.103318060200667,8.339135587520316
,,,7.289021926421402,8.1553357945948
,,,7.47472579264214,7.971321561353209
,,,7.660429658862874,7.787292334741519
,,,7.846133525083609,7.603443033696189
,,,8.031837391304347,7.419963741561412
,,,8.217541257525081,7.237039418462642
,,,8.403245123745815,7.054849634077074
,,,8.588948989966553,6.873568321155941
,,,8.774652856187288,6.693363550068027
,,,8.960356722408022,6.514397324549446
,,,9.146060588628757,6.336825398761662
,,,9.331764454849498,6.160797115678445
,,,9.517468321070233,5.9864552667430955
,,,9.703172187290967,5.813935972660233
,,,9.888876053511702,5.643368585112482
,,,10.074579919732436,5.474875609120713
,,,10.260283785953177,5.3085726456985975
,,,10.445987652173912,5.144568354387531
,,,10.631691518394646,4.9829644351967985
,,,10.81739538461538,4.82385562941684
,,,11.003099250836115,4.6673297387201025
,,,11.188803117056857,4.51346766191481
,,,11.374506983277591,4.362343448672232
,,,11.560210849498326,4.214024369507144
,,,11.74591471571906,4.068571001255202
,,,11.931618581939794,3.9260373272587836
,,,12.117322448160536,3.786470851445506
,,,12.30302631438127,3.649912725460423
,,,12.488730180602005,3.516397887993977
,,,12.67443404682274,3.385955215433452
,,,12.860137913043474,3.258607682955033
,,,13.045841779264215,3.134372535167426
,,,13.23154564548495,3.013261465415649
,,,13.417249511705684,2.8952808028549666
,,,13.602953377926418,2.7804317064103157
,,,13.788657244147153,2.66871036474503
,,,13.974361110367887,2.56010820137486
,,,14.160064976588629,2.4546120840783408
,,,14.345768842809363,2.352204537772781
,,,14.531472709030098,2.2528639600459064
,,,14.717176575250832,2.156564838556768
,,,14.902880441471567,2.0632779695451324
,,,15.088584307692308,1.9729706767165178
,,,15.274288173913042,1.8856070297997873
,,,15.459992040133777,1.8011480621055609
,,,15.645695906354511,1.7195519864467097
,,,15.831399772575246,1.640774408816187
,,,16.017103638795987,1.5647685392526454
,,,16.20280750501672,1.491485399360196
,,,16.388511371237456,1.4208740259852
,,,16.57421523745819,1.3528816705899622
,,,16.759919103678925,1.2874539939002905
,,,16.945622969899667,1.2245352554411186
,,,17.1313268361204,1.1640684976113782
,,,17.317030702341135,1.1059957239860423
,,,17.50273456856187,1.0502580715695005
,,,17.688438434782604,0.9967959767600596
,,,17.87414230100334,0.9455493348201848
,,,18.05984616722408,0.8964576526811457
,,,18.245550033444815,0.8494601949436537
,,,18.43125389966555,0.804496122967994
,,,18.616957765886283,0.7615046269778455
,,,18.802661632107018,0.7204250511313658
,,,18.98836549832776,0.6811970115412178
,,,19.174069364548494,0.6437605072518339
,,,19.35977323076923,0.6080560242074283
,,,19.545477096989963,0.5740246322679682
,,,19.731180963210697,0.5416080753524777
,,,19.91688482943144,0.5107488548096576
,,,20.102588695652173,0.4813903061349066
,,,20.288292561872908,0.4534766691702669
,,,20.473996428093642,0.4269531519398422
,,,20.659700294314376,0.401765988287569
,,,20.845404160535118,0.37786248949714524
,,,21.031108026755852,0.35519109008531413
,,,21.216811892976587,0.33370138796959
,,,21.40251575919732,0.3133441792200884
,,,21.588219625418056,0.2940714876121961
,,,21.773923491638797,0.27583658920266596
,,,21.95962735785953,0.2585940321562363
,,,22.145331224080266,0.242299652053197
,,,22.331035090301,0.2269105829104817
,,,22.516738956521735,0.21238526414993136
,,,22.70244282274247,0.19868344374738617
,,,22.88814668896321,0.18576617779533758
,,,23.073850555183945,0.17359582671002044
,,,23.25955442140468,0.16213604831112968
,,,23.445258287625414,0.15135178799891869
,,,23.63096215384615,0.14120926624924615
,,,23.81666602006689,0.13167596364236706
,,,24.002369886287624,0.1227206036358671
,,,24.18807375250836,0.11431313328626963
,,,24.373777618729093,0.10642470211749633
,,,24.559481484949828,0.09902763932764404
,,,24.74518535117057,0.09209542951846837
,,,24.930889217391304,0.08560268712463652
,,,25.116593083612038,0.07952512971224018
,,,25.302296949832773,0.07383955030832771
,,,25.488000816053507,0.06852378891534949
,,,25.67370468227425,0.06355670335646478
,,,25.859408548494983,0.05891813958968423
,,,26.045112414715717,0.05458890162082984
,,,26.230816280936452,0.05055072113736977
,,,26.416520147157186,0.04678622697730108
,,,26.60222401337792,0.04327891453949861
,,,26.787927879598662,0.04001311523431355
,,,26.973631745819397,0.03697396606572873
,,,27.15933561204013,0.03414737942908506
,,,27.345039478260865,0.031520013201301614
,,,27.5307433444816,0.02907924119363595
,,,27.71644721070234,0.0268131240303903
,,,27.902151076923076,0.024710380510578892
,,,28.08785494314381,0.02276035950343059
,,,28.273558809364545,0.020953012422736474
,,,28.45926267558528,0.019278866319448976
,,,28.64496654180602,0.017728997626622233
,,,28.830670408026755,0.0162950065857407
,,,29.01637427424749,0.014968992378722432
,,,29.202078140468224,0.013743528985406228
,,,29.38778200668896,0.012611641782128483
,,,29.5734858729097,0.011566784893072252
,,,29.759189739130434,0.010602819302416674
,,,29.94489360535117,0.009713991731927166
,,,30.130597471571903,0.008894914285499536
,,,30.316301337792638,0.008140544859296201
,,,30.50200520401338,0.0074461683134823065
,,,30.687709070234114,0.006807378399177503
,,,30.873412936454848,0.006220060432072902
,,,31.059116802675582,0.005680374702216896
,,,31.244820668896317,0.0051847406077354
,,,31.43052453511705,0.004729821498713288
,,,31.616228401337793,0.004312510216114621
,,,31.801932267558527,0.0039299153094482665
,,,31.98763613377926,0.0035793479158830618
,,,32.173339999999996,0.0032583092826744373
