line0_x,line0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,scatter4_x,scatter4_y,scatter5_x,scatter5_y
,,,,59.900001525878906,49.70170593261719,16.0,45.01000213623047,36.0,34.587791442871094,,
,,,,73.0999984741211,56.77885818481445,20.700000762939453,43.91747283935547,36.20000076293945,38.91778564453125,,
,,,,95.0,64.21192932128906,19.299999237060547,19.554189682006836,36.29999923706055,36.856658935546875,,
,,,,121.6999969482422,74.90397644042969,18.100000381469727,20.024822235107425,34.0,28.01794052124023,,
,,,,36.0,38.33625793457031,29.100000381469727,19.462657928466797,35.0,29.455780029296875,,
,,,,109.0,65.48265075683594,19.0,19.687166213989254,29.0,25.669254302978516,,
,,,,68.0,50.331695556640625,23.0,19.14016342163086,29.700000762939453,26.937938690185547,,
,,,,54.0,43.387001037597656,15.399999618530272,26.788150787353516,28.0,30.29105758666992,,
,,,,25.200000762939453,45.03619384765625,18.0,32.17922592163086,28.0,26.229204177856445,,
,,,,24.799999237060547,42.838600158691406,16.700000762939453,18.879409790039062,27.5,24.47481346130371,,
,,,,23.299999237060547,46.870094299316406,19.600000381469727,23.423778533935547,27.5,26.697952270507812,,
,,,,22.600000381469727,43.45257568359375,16.600000381469727,23.57711410522461,27.700000762939453,25.02172088623047,,
,,,,25.399999618530273,44.378662109375,12.300000190734863,28.059505462646484,28.0,38.900604248046875,,
,,,,24.899999618530273,42.16630554199219,13.100000381469728,26.64668655395508,28.0,25.86180877685547,,
,,,,23.899999618530273,46.269744873046875,13.5,31.837326049804688,31.799999237060547,30.580028533935547,,
,,,,23.5,42.84178161621094,16.700000762939453,34.098751068115234,31.0,28.67272186279297,,
,,,,23.299999237060547,27.148921966552734,21.799999237060547,48.276309967041016,31.0,29.356454849243164,,
,,,,24.200000762939453,27.180469512939453,31.200000762939453,60.68009948730469,31.0,25.05849838256836,,
,,,,24.5,26.959552764892575,63.900001525878906,79.49608612060547,31.0,23.764442443847656,,
,,,,24.700000762939453,27.00653076171875,24.0,18.623058319091797,30.0,44.91610336303711,,
,,,,25.0,26.646617889404297,16.299999237060547,26.696216583251953,31.0,32.00874710083008,,
,,,,25.5,26.58213806152344,17.100000381469727,26.07345962524414,31.0,34.21358871459961,,
,,,,26.5,26.502098083496097,14.399999618530272,26.296979904174805,143.0,73.4058609008789,,
,,,,32.0,26.566486358642575,15.100000381469728,26.230560302734375,,,,
,,,,31.399999618530273,26.58865737915039,15.399999618530272,25.53125762939453,,,,
,,,,31.0,27.36729431152344,14.399999618530272,25.596725463867188,,,,
,,,,30.5,26.438980102539062,14.5,26.133779525756836,,,,
,,,,30.0,26.586523056030273,14.800000190734863,25.98394203186035,,,,
,,,,29.600000381469727,29.415451049804688,18.100000381469727,28.541000366210938,,,,
,,,,29.600000381469727,39.26872253417969,21.5,29.013160705566406,,,,
,,,,55.20000076293945,36.682640075683594,24.0,28.637149810791016,,,,
,,,,44.70000076293945,38.49489974975586,15.600000381469728,26.790863037109375,,,,
,,,,38.599998474121094,46.34861755371094,21.0,17.228347778320312,,,,
,,,,34.0,28.253265380859375,20.0,19.49713897705078,,,,
,,,,36.0,35.070335388183594,22.5,19.10590362548828,,,,
,,,,21.399999618530273,26.714561462402344,20.0,19.61761474609375,,,,
,,,,22.600000381469727,57.59306335449219,20.0,20.216339111328125,,,,
,,,,23.0,26.701370239257812,20.0,19.461029052734375,,,,
,,,,29.600000381469727,44.46691131591797,37.400001525878906,35.03316116333008,,,,
,,,,32.400001525878906,43.297576904296875,41.900001525878906,31.69713592529297,,,,
