band0_x,band0_lo,band0_hi,line1_x,line1_y,scatter2_x,scatter2_y
75.77889447236181,61.402069593051465,90.15571935167216,75.77889447236181,75.77889447236181,20.0,22.64732
76.50753768844221,62.130712809131865,90.88436256775256,76.50753768844221,76.50753768844221,20.0,21.344831
77.23618090452261,62.859356025212264,91.61300578383296,77.23618090452261,77.23618090452261,20.0,31.626835
77.96482412060303,63.58799924129268,92.34164899991337,77.96482412060303,77.96482412060303,33.2,39.31841
78.69346733668343,64.31664245737308,93.07029221599377,78.69346733668343,78.69346733668343,34.0,40.46939
79.42211055276383,65.04528567345348,93.79893543207417,79.42211055276383,79.42211055276383,34.0,37.65497
80.15075376884423,65.77392888953388,94.52757864815457,80.15075376884423,80.15075376884423,32.0,36.887127
80.87939698492463,66.50257210561428,95.25622186423497,80.87939698492463,80.87939698492463,36.2,38.314987
81.60804020100502,67.23121532169468,95.98486508031537,81.60804020100502,81.60804020100502,35.7,36.35043
82.33668341708544,67.95985853777509,96.71350829639579,82.33668341708544,82.33668341708544,27.5,22.0251
83.06532663316584,68.68850175385549,97.44215151247619,83.06532663316584,83.06532663316584,28.0,33.036644
83.79396984924624,69.41714496993589,98.17079472855659,83.79396984924624,83.79396984924624,28.0,30.534184
84.52261306532664,70.14578818601629,98.89943794463699,84.52261306532664,84.52261306532664,,
85.25125628140704,70.87443140209669,99.62808116071739,85.25125628140704,85.25125628140704,,
85.97989949748744,71.60307461817709,100.35672437679779,85.97989949748744,85.97989949748744,,
86.70854271356785,72.3317178342575,101.0853675928782,86.70854271356785,86.70854271356785,,
87.43718592964825,73.0603610503379,101.8140108089586,87.43718592964825,87.43718592964825,,
88.16582914572865,73.7890042664183,102.542654025039,88.16582914572865,88.16582914572865,,
88.89447236180905,74.5176474824987,103.2712972411194,88.89447236180905,88.89447236180905,,
89.62311557788945,75.2462906985791,103.9999404571998,89.62311557788945,89.62311557788945,,
90.35175879396985,75.9749339146595,104.7285836732802,90.35175879396985,90.35175879396985,,
91.08040201005026,76.70357713073992,105.45722688936061,91.08040201005026,91.08040201005026,,
91.80904522613066,77.43222034682032,106.18587010544101,91.80904522613066,91.80904522613066,,
92.53768844221106,78.16086356290072,106.91451332152141,92.53768844221106,92.53768844221106,,
93.26633165829146,78.88950677898112,107.64315653760181,93.26633165829146,93.26633165829146,,
93.99497487437186,79.61814999506151,108.37179975368221,93.99497487437186,93.99497487437186,,
94.72361809045226,80.34679321114191,109.10044296976261,94.72361809045226,94.72361809045226,,
95.45226130653266,81.07543642722231,109.82908618584301,95.45226130653266,95.45226130653266,,
96.18090452261308,81.80407964330273,110.55772940192342,96.18090452261308,96.18090452261308,,
96.90954773869348,82.53272285938313,111.28637261800382,96.90954773869348,96.90954773869348,,
97.63819095477388,83.26136607546353,112.01501583408422,97.63819095477388,97.63819095477388,,
98.36683417085428,83.99000929154393,112.74365905016462,98.36683417085428,98.36683417085428,,
99.09547738693468,84.71865250762433,113.47230226624502,99.09547738693468,99.09547738693468,,
99.82412060301507,85.44729572370473,114.20094548232542,99.82412060301507,99.82412060301507,,
100.55276381909549,86.17593893978514,114.92958869840584,100.55276381909549,100.55276381909549,,
101.28140703517589,86.90458215586554,115.65823191448624,101.28140703517589,101.28140703517589,,
102.01005025125629,87.63322537194594,116.38687513056664,102.01005025125629,102.01005025125629,,
102.73869346733669,88.36186858802634,117.11551834664704,102.73869346733669,102.73869346733669,,
103.46733668341709,89.09051180410674,117.84416156272744,103.46733668341709,103.46733668341709,,
104.19597989949749,89.81915502018714,118.57280477880784,104.19597989949749,104.19597989949749,,
104.9246231155779,90.54779823626755,119.30144799488825,104.9246231155779,104.9246231155779,,
105.6532663316583,91.27644145234795,120.03009121096865,105.6532663316583,105.6532663316583,,
106.3819095477387,92.00508466842835,120.75873442704905,106.3819095477387,106.3819095477387,,
107.1105527638191,92.73372788450875,121.48737764312945,107.1105527638191,107.1105527638191,,
107.8391959798995,93.46237110058915,122.21602085920985,107.8391959798995,107.8391959798995,,
108.5678391959799,94.19101431666955,122.94466407529025,108.5678391959799,108.5678391959799,,
109.29648241206031,94.91965753274997,123.67330729137066,109.29648241206031,109.29648241206031,,
110.02512562814071,95.64830074883037,124.40195050745106,110.02512562814071,110.02512562814071,,
110.75376884422111,96.37694396491077,125.13059372353146,110.75376884422111,110.75376884422111,,
111.48241206030151,97.10558718099117,125.85923693961186,111.48241206030151,111.48241206030151,,
112.21105527638191,97.83423039707156,126.58788015569226,112.21105527638191,112.21105527638191,,
112.93969849246231,98.56287361315196,127.31652337177266,112.93969849246231,112.93969849246231,,
113.66834170854273,99.29151682923238,128.0451665878531,113.66834170854273,113.66834170854273,,
114.39698492462313,100.02016004531278,128.7738098039335,114.39698492462313,114.39698492462313,,
115.12562814070353,100.74880326139318,129.5024530200139,115.12562814070353,115.12562814070353,,
115.85427135678393,101.47744647747358,130.2310962360943,115.85427135678393,115.85427135678393,,
116.58291457286433,102.20608969355398,130.9597394521747,116.58291457286433,116.58291457286433,,
117.31155778894473,102.93473290963438,131.6883826682551,117.31155778894473,117.31155778894473,,
118.04020100502514,103.66337612571479,132.4170258843355,118.04020100502514,118.04020100502514,,
118.76884422110554,104.39201934179519,133.1456691004159,118.76884422110554,118.76884422110554,,
119.49748743718594,105.12066255787559,133.8743123164963,119.49748743718594,119.49748743718594,,
120.22613065326634,105.84930577395599,134.6029555325767,120.22613065326634,120.22613065326634,,
