scatter0_x,scatter0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y
,,0.73930275,29.016027,,,0.697991,32.917175
,,1.0257002,29.226536,,,0.9962085,32.508244
,,1.1130066,30.96456,,,0.79549867,38.307953
,,0.5565279,29.71492,,,0.75548255,50.14251
,,1.8661089,139.33105,,,0.57535917,31.164001
,,,,,,2.448008,43.365044
,,,,,,1.8747494,42.60857
,,,,,,0.7608718,42.10162
,,,,,,0.7690317,42.503876
,,,,,,0.73007345,45.37408
,,,,,,0.80478776,41.26829
,,,,,,0.60377055,42.99068
,,,,,,0.5326781,45.44146
,,,,,,1.5193294,47.51464
,,,,,,1.2446606,42.232716
,,,,,,0.6642733,49.12937
,,,,,,0.64126724,43.747124
,,,,,,1.6369404,50.746254
,,,,,,0.80917823,42.974876
,,,,,,1.5783286,50.694637
,,,,,,1.758265,46.480522
,,,,,,1.758265,46.480522
,,,,,,3.0505743,39.089294
,,,,,,1.0681548,33.633327
,,,,,,1.6681044,40.887146
,,,,,,1.4855999,37.560776
,,,,,,1.9185117,36.953117
,,,,,,0.8686638,40.182617
,,,,,,1.4724157,34.838314
,,,,,,0.80079705,47.1957
,,,,,,1.5021912,35.6422
,,,,,,1.1281459,38.62392
,,,,,,0.85357285,39.94897
,,,,,,0.49004927,38.86449
,,,,,,2.359455,37.350483
,,,,,,0.7484329,41.534187
,,,,,,1.2019297,35.854156
,,,,,,0.15665166,27.130566
,,,,,,2.6074352,38.2556
,,,,,,1.146824,41.08064
,,,,,,2.5551624,43.361485
,,,,,,1.3576899,38.99082
,,,,,,1.0796086,38.232582
,,,,,,3.857438,77.18196
,,,,,,4.7874937,105.82516
,,,,,,1.0592564,95.9004
,,,,,,1.9561409,99.77687
,,,,,,5.122713,91.766716
,,,,,,2.214449,102.670265
,,,,,,1.1498234,97.52934
,,,,,,2.271213,105.394714
,,,,,,3.5014675,97.77217
,,,,,,2.0581956,108.253075
,,,,,,3.8862891,109.383484
,,,,,,0.6191419,107.0342
,,,,,,2.5073006,88.904945
,,,,,,3.133791,90.5045
,,,,,,2.2986555,112.85317
,,,,,,1.1619328,108.89211
,,,,,,1.6172571,131.38815
,,,,,,2.4956615,126.77118
,,,,,,2.377056,137.65073
,,,,,,1.4322494,140.2779
,,,,,,1.579928,119.311035
,,,,,,2.2725365,139.17607
,,,,,,1.3490349,113.82666
,,,,,,1.6748955,133.64299
,,,,,,1.009706,33.180504
,,,,,,5.1607366,121.893234
,,,,,,1.4262081,131.56082
,,,,,,1.3145548,113.59839
,,,,,,4.707187,120.40294
,,,,,,1.769562,115.534546
,,,,,,2.0941055,115.301735
