hist0_values,bar1_x,bar1_height,ref_line_value,ref_line_label
0.14734811263878655,,,,
0.24406212872626343,,,,
0.10771580648043444,,,,
0.2271067040999002,,,,
0.2459650480954183,,,,
0.0382536328802503,,,,
0.17410851230468216,,,,
0.4773707450782644,,,,
0.10041646417678973,,,,
0.35894192414449544,,,,
0.23044831097023777,,,,
0.15169381955062922,,,,
0.1567154780472544,,,,
0.2629887384071712,,,,
0.23336120303939012,,,,
0.12031163125784561,,,,
0.15224095434114226,,,,
0.03993527125799545,,,,
0.11176160188078077,,,,
0.46923479560156434,,,,
0.13355387416119302,,,,
0.11003976199453036,,,,
0.1508432617044162,,,,
0.06010338313891972,,,,
0.3023937589826724,,,,
0.2726425341684261,,,,
0.1706422431125616,,,,
0.13572054556040514,,,,
0.062058556263710596,,,,
0.2564302928729125,,,,
0.11424205283028788,,,,
0.1923139833879084,,,,
0.1927674054646351,,,,
0.2576246785575984,,,,
0.0931583587721656,,,,
0.12692647981252092,,,,
0.1833084155781779,,,,
0.07894632637098375,,,,
0.35875786815277544,,,,
0.17750099307737077,,,,
0.19045532093007034,,,,
0.35703154039463736,,,,
0.12077091249366956,,,,
0.3075708773209227,,,,
0.17479651233824467,,,,
0.17906261095774356,,,,
0.1725059971128282,,,,
0.10257470070118124,,,,
0.143124194678939,,,,
0.35264130716489994,,,,
0.3898112676777056,,,,
0.15751244949261256,,,,
0.10888706493829048,,,,
0.3220061745316616,,,,
0.12007612923515487,,,,
0.28728831982833036,,,,
0.1037243232635765,,,,
0.19998395484661002,,,,
0.2577169458490458,,,,
0.15814137688924412,,,,
0.1878480136687195,,,,
0.09932625652218885,,,,
0.15713957024691405,,,,
0.17377431277588018,,,,
0.1539703880178247,,,,
0.2329485489649621,,,,
0.04556072555742041,,,,
0.17631396297415547,,,,
0.17626952929832118,,,,
0.07035539380297262,,,,
0.1135628370735069,,,,
0.22551345496177644,,,,
0.3175690817084549,,,,
0.09469237925975382,,,,
0.38005717719556453,,,,
0.21347885728011629,,,,
0.03626708894778741,,,,
0.19673524503794781,,,,
0.09856010547497274,,,,
0.07330404988080308,,,,
0.1690354471042852,,,,
0.09476520152304824,,,,
0.24529210418863334,,,,
0.11803904796620057,,,,
0.12698700412263175,,,,
0.189835963548594,,,,
0.27886322475168246,,,,
0.09475844406635425,,,,
0.24127345979701942,,,,
0.1459146276553438,,,,
0.28295812028707934,,,,
0.3694960768324351,,,,
