scatter0_x,scatter0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,scatter4_x,scatter4_y,scatter5_x,scatter5_y,scatter6_x,scatter6_y,scatter7_x,scatter7_y,ref_line_value,ref_line_label
0.03561003870357812,3.9957220000000007,0.0,8.152864808510637,1.032028657618371,14.296094000000004,1.0,12.192303496688742,2.1279260394311756,27.888254999999997,2.0,31.744322300330037,3.0838412009714427,-9.20044,3.0,31.142367129661018,0.0,
-0.05985545442139372,19.545072,,,0.8918439893314201,21.772502,,,2.1101737929175473,26.451923,,,2.915029538297131,12.131969999999999,,,,
-0.11934688377658939,20.445072,,,1.0864874783898835,12.802052,,,1.9095220546558596,20.890109,,,3.0913863378037094,30.676403999999998,,,,
-0.12570281476258244,15.449798999999999,,,1.0746455599470577,8.990220999999998,,,2.023389754088878,17.426136999999997,,,3.1011520364772864,30.356306,,,,
0.08145026219207083,20.845072,,,0.9322360551781675,17.183537,,,2.051015927586899,41.202044,,,2.8896349492458855,30.188338,,,,
0.10731645009220765,17.649799,,,1.097885900010783,9.079865999999999,,,1.9055012877182305,31.495689999999996,,,2.8724414961015072,21.190993,,,,
0.027725301699466767,10.245071999999997,,,0.8852276890493506,8.082630000000002,,,1.9512748682463046,26.588255,,,2.946115772933079,20.791711000000003,,,,
0.05966910585583959,15.045072000000001,,,0.9573904357418717,7.2212679999999985,,,2.0561386402006283,26.551923000000002,,,2.9741936396180066,20.329880000000003,,,,
0.011342497781009946,15.945072,,,0.9090726613926582,1.5041919999999998,,,2.1042881042899375,20.790109000000005,,,3.1223168457546118,20.101856,,,,
0.11311883018481975,19.545072,,,0.9870882353288146,18.20226,,,1.9588530890535951,17.026137,,,2.8885662352339057,41.099314,,,,
0.08212192407159837,20.445072,,,1.0770443102746965,16.571665,,,1.932125365039733,44.802043999999995,,,3.0731393689593585,9.972538,,,,
-0.1292879899557615,20.845072,,,0.9299669743383743,14.396145,,,2.083665920709856,33.79569,,,2.9936104879328096,19.127747999999997,,,,
0.09292511191276803,19.145071999999995,,,0.8835255382767465,38.434978,,,2.022095496858676,27.488255,,,2.903767116441015,26.817747999999995,,,,
-0.12126775042057927,4.804042000000003,,,0.9751834783535973,26.262918,,,1.9939129896435004,26.451923,,,2.9651808802543713,15.907748,,,,
0.05971041607178546,6.658476999999998,,,0.9216133915724064,21.67017,,,1.936599005571252,20.690109000000003,,,2.9690343658410367,21.167747999999996,,,,
-0.08432953864333466,1.1381879999999995,,,0.8935957918609717,20.330692000000003,,,1.8888911706485634,17.026137,,,2.9333288500785577,4.52863,,,,
0.09442651981097051,-1.0400029999999987,,,1.0208864203565813,18.418374000000004,,,1.8746517694332137,32.89569,,,2.946534576956209,5.609186000000001,,,,
0.010779917264763846,11.107307000000002,,,0.9476609945329199,15.992214999999998,,,2.0207922469466646,43.60204399999999,,,2.9791788961126695,34.152395,,,,
-0.052074908460279956,1.0073070000000008,,,1.0447186682686533,14.052423999999998,,,1.9196886710996195,29.046553,,,3.120187962677836,33.776635,,,,
-0.020101322488608804,5.587091000000001,,,0.9218740154317354,12.016909999999996,,,2.123638574390973,26.119141,,,2.9893037479352116,25.435587,,,,
-0.12263688550217963,5.395721999999999,,,1.1149494087316894,4.352709999999998,,,1.8979440793803983,26.144376,,,3.1170351031492025,75.089878,,,,
-0.09768634811011338,0.6667679999999976,,,0.9649286437436554,3.580763000000001,,,1.9875430849650482,25.002923,,,2.8779383386117243,79.910799,,,,
0.044362347820343886,7.134197,,,0.8974287726882597,6.479475000000001,,,1.9726115472384496,24.930169499999998,,,2.887188667229037,73.532102,,,,
0.03826927300930502,5.6049109999999995,,,1.0335681194003243,6.301945,,,1.930400983574238,23.155565,,,2.87723213561129,65.804518,,,,
0.030000128985126003,2.199069999999999,,,1.1110601837976455,10.040121,,,2.064676488501023,23.910531,,,3.043145605948212,78.130964,,,,
-0.030243835891910306,5.075520999999998,,,0.9844980602261039,12.649417999999997,,,2.037363238140881,39.62035,,,2.9272604996895866,47.476107999999996,,,,
0.12927458330519487,3.9667679999999983,,,1.1181935283595916,14.385478000000003,,,2.0586969981134864,27.471975000000004,,,3.0198692471361928,45.325008,,,,
0.12501718808181983,3.5849130000000002,,,0.9999729115587882,14.160128,,,1.8915302297330887,27.571975,,,3.0767951952574104,71.70856,,,,
0.048240915964980625,4.505000000000001,,,0.9805594424607597,3.704191999999999,,,1.9617132880810653,27.671975,,,2.956271618851211,88.330364,,,,
0.03911941182963224,15.955492,,,1.0312554975239983,5.627357999999997,,,2.0051565993269,27.271975,,,2.9338761481043627,89.12974,,,,
0.04899614994844442,7.134197,,,1.1287250913611842,6.232675999999998,,,1.9809474973698626,22.466938000000003,,,3.0586062326565493,71.51505,,,,
-0.028880429765433018,4.9040420000000005,,,1.116725355483819,6.322393000000002,,,1.8805605660869138,22.566938000000004,,,2.9937334262578883,45.10992,,,,
-0.09487490869417309,5.587091000000001,,,0.989611736220365,3.4993550000000013,,,1.9204471382742063,22.666938,,,2.908794637972818,73.373062,,,,
0.05758696845046125,5.395721999999999,,,1.0670094997801558,7.058242,,,2.115706408559203,22.366938,,,2.892735730542119,101.414883,,,,
0.006592123843688731,0.9667679999999983,,,0.999329900826781,11.185765000000004,,,1.9122681284358627,17.649628,,,3.0616635502962493,96.53941,,,,
-0.04933711235467153,-2.0400029999999987,,,1.0076211616511603,15.625890000000002,,,2.0915336064403216,39.92035,,,3.0937072070685203,86.697512,,,,
-0.00368280670373484,-1.0400029999999987,,,1.07430428218559,21.709217,,,2.0837556613567543,17.749628,,,3.1014941403537133,91.844202,,,,
